zip	type	primary_city	state	latitude	longitude
01864	STANDARD	North Reading	MA	42.58	-71.08
01865	PO BOX	Nutting Lake	MA	42.54	-71.25
01866	PO BOX	Pinehurst	MA	42.53	-71.23
01867	STANDARD	Reading	MA	42.53	-71.1
01876	STANDARD	Tewksbury	MA	42.61	-71.23
01879	STANDARD	Tyngsboro	MA	42.68	-71.41
01880	STANDARD	Wakefield	MA	42.5	-71.06
01885	PO BOX	West Boxford	MA	42.67	-71.03
01886	STANDARD	Westford	MA	42.58	-71.43
01887	STANDARD	Wilmington	MA	42.55	-71.16
01888	PO BOX	Woburn	MA	42.48	-71.15
01889	UNIQUE	North Reading	MA	42.56	-71.06
01890	STANDARD	Winchester	MA	42.45	-71.14
01899	UNIQUE	Andover	MA	42.65	-71.14
01901	STANDARD	Lynn	MA	42.46	-70.95
01902	STANDARD	Lynn	MA	42.47	-70.94
01903	PO BOX	Lynn	MA	42.47	-70.96
01904	STANDARD	Lynn	MA	42.47	-70.96
01905	STANDARD	Lynn	MA	42.47	-70.98
01906	STANDARD	Saugus	MA	42.46	-71.01
01907	STANDARD	Swampscott	MA	42.47	-70.91
01908	STANDARD	Nahant	MA	42.43	-70.93
01910	UNIQUE	Lynn	MA	42.47	-70.96
01913	STANDARD	Amesbury	MA	42.85	-70.92
01915	STANDARD	Beverly	MA	42.57	-70.87
01921	STANDARD	Boxford	MA	42.67	-70.98
01922	STANDARD	Byfield	MA	42.75	-70.93
01923	STANDARD	Danvers	MA	42.57	-70.95
01929	STANDARD	Essex	MA	42.63	-70.77
01930	STANDARD	Gloucester	MA	42.62	-70.66
01931	PO BOX	Gloucester	MA	42.62	-70.66
01936	PO BOX	Hamilton	MA	42.61	-70.86
01937	PO BOX	Hathorne	MA	42.59	-70.98
01938	STANDARD	Ipswich	MA	42.67	-70.83
01940	STANDARD	Lynnfield	MA	42.53	-71.04
01944	STANDARD	Manchester	MA	42.56	-70.76
01945	STANDARD	Marblehead	MA	42.5	-70.85
01949	STANDARD	Middleton	MA	42.6	-71.01
01950	STANDARD	Newburyport	MA	42.81	-70.88
01951	STANDARD	Newbury	MA	42.77	-70.85
01952	STANDARD	Salisbury	MA	42.83	-70.84
01960	STANDARD	Peabody	MA	42.53	-70.97
01961	PO BOX	Peabody	MA	42.53	-70.97
01965	PO BOX	Prides Crossing	MA	42.56	-70.86
01966	STANDARD	Rockport	MA	42.64	-70.61
01969	STANDARD	Rowley	MA	42.72	-70.89
01970	STANDARD	Salem	MA	42.51	-70.9
01971	PO BOX	Salem	MA	42.51	-70.89
01982	STANDARD	South Hamilton	MA	42.62	-70.86
01983	STANDARD	Topsfield	MA	42.63	-70.95
01984	STANDARD	Wenham	MA	42.6	-70.88
01985	STANDARD	West Newbury	MA	42.8	-71
02018	PO BOX	Accord	MA	42.17	-70.88
02019	STANDARD	Bellingham	MA	42.09	-71.47
02020	PO BOX	Brant Rock	MA	42.08	-70.64
02021	STANDARD	Canton	MA	42.15	-71.13
02025	STANDARD	Cohasset	MA	42.23	-70.8
02026	STANDARD	Dedham	MA	42.24	-71.17
02027	PO BOX	Dedham	MA	42.24	-71.17
02030	STANDARD	Dover	MA	42.24	-71.27
02031	STANDARD	East Mansfield	MA	42.02	-71.17
02032	STANDARD	East Walpole	MA	42.15	-71.21
02035	STANDARD	Foxboro	MA	42.06	-71.24
02038	STANDARD	Franklin	MA	42.08	-71.38
02040	PO BOX	Greenbush	MA	42.19	-70.76
02041	PO BOX	Green Harbor	MA	42.1	-70.71
02043	STANDARD	Hingham	MA	42.23	-70.88
02044	UNIQUE	Hingham	MA	42.23	-70.88
02045	STANDARD	Hull	MA	42.3	-70.9
02047	PO BOX	Humarock	MA	42.13	-70.69
02048	STANDARD	Mansfield	MA	42.02	-71.21
02050	STANDARD	Marshfield	MA	42.09	-70.7
02051	PO BOX	Marshfield Hills	MA	42.15	-70.73
02052	STANDARD	Medfield	MA	42.18	-71.3
02053	STANDARD	Medway	MA	42.16	-71.43
02054	STANDARD	Millis	MA	42.16	-71.35
02055	PO BOX	Minot	MA	42.19	-70.76
02056	STANDARD	Norfolk	MA	42.11	-71.31
02059	PO BOX	North Marshfield	MA	42.1	-70.71
02060	PO BOX	North Scituate	MA	42.21	-70.76
02061	STANDARD	Norwell	MA	42.16	-70.78
02062	STANDARD	Norwood	MA	42.18	-71.19
02065	PO BOX	Ocean Bluff	MA	42.1	-70.71
02066	STANDARD	Scituate	MA	42.18	-70.73
02067	STANDARD	Sharon	MA	42.11	-71.18
02070	PO BOX	Sheldonville	MA	42.05	-71.35
02071	STANDARD	South Walpole	MA	42.1	-71.27
02072	STANDARD	Stoughton	MA	42.11	-71.1
02081	STANDARD	Walpole	MA	42.13	-71.24
02090	STANDARD	Westwood	MA	42.21	-71.21
02093	STANDARD	Wrentham	MA	42.06	-71.33
02108	STANDARD	Boston	MA	42.36	-71.06
02109	STANDARD	Boston	MA	42.37	-71.05
02110	STANDARD	Boston	MA	42.36	-71.05
02111	STANDARD	Boston	MA	42.35	-71.06
02112	PO BOX	Boston	MA	42.35	-71.06
02113	STANDARD	Boston	MA	42.37	-71.06
02114	STANDARD	Boston	MA	42.36	-71.07
02115	STANDARD	Boston	MA	42.34	-71.1
02116	STANDARD	Boston	MA	42.35	-71.08
02117	PO BOX	Boston	MA	42.35	-71.06
02118	STANDARD	Boston	MA	42.34	-71.07
02119	STANDARD	Roxbury	MA	42.32	-71.09
02120	STANDARD	Roxbury Crossing	MA	42.33	-71.1
02121	STANDARD	Dorchester	MA	42.31	-71.09
02122	STANDARD	Dorchester	MA	42.29	-71.04
02123	PO BOX	Boston	MA	42.35	-71.06
02124	STANDARD	Dorchester Center	MA	42.29	-71.07
02125	STANDARD	Dorchester	MA	42.32	-71.06
02126	STANDARD	Mattapan	MA	42.27	-71.1
02127	STANDARD	Boston	MA	42.33	-71.04
02128	STANDARD	Boston	MA	42.36	-71.01
02129	STANDARD	Charlestown	MA	42.38	-71.06
02130	STANDARD	Jamaica Plain	MA	42.3	-71.11
02131	STANDARD	Roslindale	MA	42.28	-71.13
02132	STANDARD	West Roxbury	MA	42.28	-71.16
02133	STANDARD	Boston	MA	42.35	-71.06
02134	STANDARD	Allston	MA	42.35	-71.13
02135	STANDARD	Brighton	MA	42.35	-71.15
02136	STANDARD	Hyde Park	MA	42.26	-71.13
02137	PO BOX	Readville	MA	42.25	-71.12
02138	STANDARD	Cambridge	MA	42.38	-71.14
02139	STANDARD	Cambridge	MA	42.37	-71.11
02140	STANDARD	Cambridge	MA	42.39	-71.13
02141	STANDARD	Cambridge	MA	42.37	-71.08
02142	STANDARD	Cambridge	MA	42.36	-71.08
02143	STANDARD	Somerville	MA	42.38	-71.1
02144	STANDARD	Somerville	MA	42.4	-71.12
02145	STANDARD	Somerville	MA	42.39	-71.1
02148	STANDARD	Malden	MA	42.43	-71.05
02149	STANDARD	Everett	MA	42.4	-71.05
02150	STANDARD	Chelsea	MA	42.39	-71.03
02151	STANDARD	Revere	MA	42.41	-70.99
02152	STANDARD	Winthrop	MA	42.37	-70.98
02153	PO BOX	Medford	MA	42.42	-71.1
02155	STANDARD	Medford	MA	42.42	-71.1
02156	PO BOX	West Medford	MA	42.42	-71.13
02163	STANDARD	Boston	MA	42.37	-71.12
02169	STANDARD	Quincy	MA	42.26	-71
02170	STANDARD	Quincy	MA	42.27	-71.02
02171	STANDARD	Quincy	MA	42.29	-71.02
02176	STANDARD	Melrose	MA	42.45	-71.05
02180	STANDARD	Stoneham	MA	42.47	-71.09
02184	STANDARD	Braintree	MA	42.2	-71
02185	PO BOX	Braintree	MA	42.2	-71
02186	STANDARD	Milton	MA	42.24	-71.08
02187	PO BOX	Milton Village	MA	42.26	-71.08
02188	STANDARD	Weymouth	MA	42.2	-70.96
02189	STANDARD	East Weymouth	MA	42.2	-70.94
02190	STANDARD	South Weymouth	MA	42.17	-70.95
02191	STANDARD	North Weymouth	MA	42.24	-70.94
02196	PO BOX	Boston	MA	42.35	-71.06
02199	STANDARD	Boston	MA	42.35	-71.08
02201	UNIQUE	Boston	MA	42.35	-71.06
02203	STANDARD	Boston	MA	42.36	-71.06
02204	UNIQUE	Boston	MA	42.35	-71.06
02205	PO BOX	Boston	MA	42.35	-71.06
02206	UNIQUE	Boston	MA	42.35	-71.06
02207	UNIQUE	Boston	MA	42.35	-71.05
02210	STANDARD	Boston	MA	42.35	-71.04
02211	UNIQUE	Boston	MA	42.35	-71.06
02212	UNIQUE	Boston	MA	42.35	-71.06
02215	STANDARD	Boston	MA	42.35	-71.1
02216	UNIQUE	Boston	MA	42.34	-71.07
02217	UNIQUE	Boston	MA	42.35	-71.06
02222	STANDARD	Boston	MA	42.35	-71.06
02228	PO BOX	East Boston	MA	42.35	-71.06
02238	PO BOX	Cambridge	MA	42.37	-71.11
02239	UNIQUE	Cambridge	MA	42.36	-71.1
02241	UNIQUE	Boston	MA	42.35	-71.06
02266	UNIQUE	Boston	MA	42.35	-71.06
02269	PO BOX	Quincy	MA	42.26	-71
02283	STANDARD	Boston	MA	42.35	-71.06
02284	STANDARD	Boston	MA	42.35	-71.06
02293	UNIQUE	Boston	MA	42.35	-71.06
02295	UNIQUE	Boston	MA	42.35	-71.06
02297	UNIQUE	Boston	MA	42.35	-71.06
02298	PO BOX	Boston	MA	42.34	-71.05
02301	STANDARD	Brockton	MA	42.08	-71.02
02302	STANDARD	Brockton	MA	42.09	-71
02303	PO BOX	Brockton	MA	42.08	-71.02
02304	PO BOX	Brockton	MA	42.08	-71.02
02305	PO BOX	Brockton	MA	42.08	-71.02
02322	STANDARD	Avon	MA	42.13	-71.05
02324	STANDARD	Bridgewater	MA	41.98	-70.97
02325	UNIQUE	Bridgewater	MA	41.98	-70.97
02327	PO BOX	Bryantville	MA	42.06	-70.8
02330	STANDARD	Carver	MA	41.88	-70.76
02331	PO BOX	Duxbury	MA	42.04	-70.67
02332	STANDARD	Duxbury	MA	42.04	-70.67
02333	STANDARD	East Bridgewater	MA	42.03	-70.95
02334	PO BOX	Easton	MA	42.03	-71.1
02337	PO BOX	Elmwood	MA	42.01	-70.96
02338	STANDARD	Halifax	MA	41.98	-70.86
02339	STANDARD	Hanover	MA	42.11	-70.81
02340	UNIQUE	Hanover	MA	42.11	-70.81
02341	STANDARD	Hanson	MA	42.06	-70.85
02343	STANDARD	Holbrook	MA	42.14	-71
02344	UNIQUE	Middleboro	MA	41.86	-70.9
02345	PO BOX	Manomet	MA	41.92	-70.56
02346	STANDARD	Middleboro	MA	41.86	-70.9
02347	STANDARD	Lakeville	MA	41.85	-70.95
02348	UNIQUE	Lakeville	MA	41.86	-70.9
02349	UNIQUE	Middleboro	MA	41.86	-70.9
02350	PO BOX	Monponsett	MA	42.02	-70.84
02351	STANDARD	Abington	MA	42.11	-70.95
02355	PO BOX	North Carver	MA	41.91	-70.79
02356	STANDARD	North Easton	MA	42.05	-71.1
02357	UNIQUE	North Easton	MA	42.06	-71.08
02358	PO BOX	North Pembroke	MA	42.09	-70.78
02359	STANDARD	Pembroke	MA	42.06	-70.8
02360	STANDARD	Plymouth	MA	41.95	-70.66
02361	PO BOX	Plymouth	MA	41.95	-70.66
02362	PO BOX	Plymouth	MA	41.95	-70.66
02364	STANDARD	Kingston	MA	41.99	-70.71
02366	PO BOX	South Carver	MA	41.85	-70.66
02367	STANDARD	Plympton	MA	41.95	-70.81
02368	STANDARD	Randolph	MA	42.17	-71.05
02370	STANDARD	Rockland	MA	42.13	-70.91
02375	STANDARD	South Easton	MA	42.03	-71.1
02379	STANDARD	West Bridgewater	MA	42.01	-71
02381	PO BOX	White Horse Beach	MA	41.93	-70.59
02382	STANDARD	Whitman	MA	42.08	-70.93
02420	STANDARD	Lexington	MA	42.46	-71.22
02421	STANDARD	Lexington	MA	42.44	-71.23
02445	STANDARD	Brookline	MA	42.32	-71.14
02446	STANDARD	Brookline	MA	42.34	-71.12
02447	PO BOX	Brookline Village	MA	42.33	-71.13
02451	STANDARD	Waltham	MA	42.38	-71.24
02452	STANDARD	Waltham	MA	42.39	-71.22
02453	STANDARD	Waltham	MA	42.37	-71.24
02454	PO BOX	Waltham	MA	42.38	-71.24
02455	PO BOX	North Waltham	MA	42.39	-71.22
02456	PO BOX	New Town	MA	42.33	-71.2
02457	PO BOX	Babson Park	MA	42.3	-71.27
02458	STANDARD	Newton	MA	42.35	-71.19
02459	STANDARD	Newton Center	MA	42.31	-71.19
02460	STANDARD	Newtonville	MA	42.35	-71.2
02461	STANDARD	Newton Highlands	MA	42.32	-71.21
02462	STANDARD	Newton Lower Falls	MA	42.33	-71.26
02464	STANDARD	Newton Upper Falls	MA	42.31	-71.22
02465	STANDARD	West Newton	MA	42.35	-71.22
02466	STANDARD	Auburndale	MA	42.34	-71.24
02467	STANDARD	Chestnut Hill	MA	42.31	-71.16
02468	STANDARD	Waban	MA	42.32	-71.23
02471	PO BOX	Watertown	MA	42.36	-71.17
02472	STANDARD	Watertown	MA	42.37	-71.18
02474	STANDARD	Arlington	MA	42.42	-71.16
02475	PO BOX	Arlington Heights	MA	42.41	-71.18
02476	STANDARD	Arlington	MA	42.41	-71.16
02477	UNIQUE	Watertown	MA	42.36	-71.17
02478	STANDARD	Belmont	MA	42.39	-71.18
02479	PO BOX	Waverley	MA	42.39	-71.17
02481	STANDARD	Wellesley Hills	MA	42.31	-71.27
02482	STANDARD	Wellesley	MA	42.29	-71.3
02492	STANDARD	Needham	MA	42.28	-71.24
02493	STANDARD	Weston	MA	42.36	-71.3
02494	STANDARD	Needham Heights	MA	42.3	-71.23
02495	PO BOX	Nonantum	MA	42.33	-71.2
02532	STANDARD	Buzzards Bay	MA	41.75	-70.61
02534	PO BOX	Cataumet	MA	41.66	-70.61
02535	STANDARD	Chilmark	MA	41.34	-70.74
02536	STANDARD	East Falmouth	MA	41.56	-70.55
02537	STANDARD	East Sandwich	MA	41.73	-70.43
02538	STANDARD	East Wareham	MA	41.78	-70.65
02539	STANDARD	Edgartown	MA	41.38	-70.53
02540	STANDARD	Falmouth	MA	41.56	-70.62
02541	PO BOX	Falmouth	MA	41.54	-70.6
02542	STANDARD	Buzzards Bay	MA	41.71	-70.55
02543	STANDARD	Woods Hole	MA	41.52	-70.66
02552	PO BOX	Menemsha	MA	41.34	-70.73
02553	PO BOX	Monument Beach	MA	41.71	-70.62
02554	STANDARD	Nantucket	MA	41.27	-70.1
02556	STANDARD	North Falmouth	MA	41.64	-70.63
02557	STANDARD	Oak Bluffs	MA	41.45	-70.56
02558	PO BOX	Onset	MA	41.74	-70.66
02559	STANDARD	Pocasset	MA	41.69	-70.63
02561	PO BOX	Sagamore	MA	41.77	-70.53
02562	STANDARD	Sagamore Beach	MA	41.79	-70.53
02563	STANDARD	Sandwich	MA	41.75	-70.49
02564	PO BOX	Siasconset	MA	41.27	-70
02565	PO BOX	Silver Beach	MA	41.63	-70.64
02568	STANDARD	Vineyard Haven	MA	41.45	-70.6
02571	STANDARD	Wareham	MA	41.76	-70.71
02573	PO BOX	West Chop	MA	41.45	-70.6
02574	PO BOX	West Falmouth	MA	41.6	-70.64
02575	PO BOX	West Tisbury	MA	41.38	-70.67
02576	STANDARD	West Wareham	MA	41.78	-70.75
02584	PO BOX	Nantucket	MA	41.26	-70.01
02601	STANDARD	Hyannis	MA	41.65	-70.29
02630	STANDARD	Barnstable	MA	41.7	-70.3
02631	STANDARD	Brewster	MA	41.76	-70.08
02632	STANDARD	Centerville	MA	41.66	-70.34
02633	STANDARD	Chatham	MA	41.67	-69.96
02634	PO BOX	Centerville	MA	41.66	-70.34
02635	STANDARD	Cotuit	MA	41.62	-70.44
02636	STANDARD	Centerville	MA	41.64	-70.34
02637	PO BOX	Cummaquid	MA	41.71	-70.27
02638	STANDARD	Dennis	MA	41.73	-70.2
02639	STANDARD	Dennis Port	MA	41.66	-70.13
02641	PO BOX	East Dennis	MA	41.75	-70.15
02642	STANDARD	Eastham	MA	41.83	-69.96
02643	PO BOX	East Orleans	MA	41.8	-69.94
02644	STANDARD	Forestdale	MA	41.68	-70.5
02645	STANDARD	Harwich	MA	41.69	-70.07
02646	STANDARD	Harwich Port	MA	41.67	-70.07
02647	PO BOX	Hyannis Port	MA	41.63	-70.31
02648	STANDARD	Marstons Mills	MA	41.67	-70.4
02649	STANDARD	Mashpee	MA	41.65	-70.48
02650	STANDARD	North Chatham	MA	41.7	-69.95
02651	PO BOX	North Eastham	MA	41.87	-70
02652	PO BOX	North Truro	MA	42.04	-70.09
02653	STANDARD	Orleans	MA	41.79	-70
02655	STANDARD	Osterville	MA	41.62	-70.38
02657	STANDARD	Provincetown	MA	42.06	-70.2
02659	STANDARD	South Chatham	MA	41.68	-70.02
02660	STANDARD	South Dennis	MA	41.7	-70.15
02661	PO BOX	South Harwich	MA	41.67	-70.04
02662	PO BOX	South Orleans	MA	41.75	-69.99
02663	PO BOX	South Wellfleet	MA	41.89	-70.01
02664	STANDARD	South Yarmouth	MA	41.67	-70.2
02666	PO BOX	Truro	MA	42	-70.06
02667	STANDARD	Wellfleet	MA	41.93	-70.03
02668	STANDARD	West Barnstable	MA	41.7	-70.37
02669	PO BOX	West Chatham	MA	41.68	-69.99
02670	STANDARD	West Dennis	MA	41.66	-70.16
02671	STANDARD	West Harwich	MA	41.67	-70.11
02672	PO BOX	West Hyannisport	MA	41.64	-70.31
02673	STANDARD	West Yarmouth	MA	41.65	-70.24
02675	STANDARD	Yarmouth Port	MA	41.7	-70.22
02702	STANDARD	Assonet	MA	41.78	-71.06
02703	STANDARD	Attleboro	MA	41.93	-71.29
02712	PO BOX	Chartley	MA	41.97	-71.18
02713	PO BOX	Cuttyhunk	MA	41.44	-70.9
02714	PO BOX	Dartmouth	MA	41.56	-71
02715	STANDARD	Dighton	MA	41.82	-71.16
02717	STANDARD	East Freetown	MA	41.75	-70.97
02718	STANDARD	East Taunton	MA	41.87	-71.01
02719	STANDARD	Fairhaven	MA	41.63	-70.9
02720	STANDARD	Fall River	MA	41.73	-71.12
02721	STANDARD	Fall River	MA	41.68	-71.15
02722	PO BOX	Fall River	MA	41.71	-71.1
02723	STANDARD	Fall River	MA	41.69	-71.13
02724	STANDARD	Fall River	MA	41.68	-71.18
02725	STANDARD	Somerset	MA	41.72	-71.19
02726	STANDARD	Somerset	MA	41.73	-71.15
02738	STANDARD	Marion	MA	41.7	-70.76
02739	STANDARD	Mattapoisett	MA	41.66	-70.8
02740	STANDARD	New Bedford	MA	41.64	-70.94
02741	PO BOX	New Bedford	MA	41.66	-70.93
02742	PO BOX	New Bedford	MA	41.66	-70.93
02743	STANDARD	Acushnet	MA	41.68	-70.9
02744	STANDARD	New Bedford	MA	41.61	-70.91
02745	STANDARD	New Bedford	MA	41.7	-70.95
02746	STANDARD	New Bedford	MA	41.66	-70.93
02747	STANDARD	North Dartmouth	MA	41.64	-71
02748	STANDARD	South Dartmouth	MA	41.55	-70.98
02760	STANDARD	North Attleboro	MA	41.97	-71.33
02761	PO BOX	North Attleboro	MA	41.97	-71.33
02762	STANDARD	Plainville	MA	42	-71.33
02763	STANDARD	Attleboro Falls	MA	41.97	-71.31
02764	STANDARD	North Dighton	MA	41.85	-71.15
02766	STANDARD	Norton	MA	41.96	-71.18
02767	STANDARD	Raynham	MA	41.93	-71.04
02768	PO BOX	Raynham Center	MA	41.93	-71.04
02769	STANDARD	Rehoboth	MA	41.83	-71.26
02770	STANDARD	Rochester	MA	41.73	-70.81
02771	STANDARD	Seekonk	MA	41.81	-71.33
02777	STANDARD	Swansea	MA	41.75	-71.18
02779	STANDARD	Berkley	MA	41.85	-71.08
02780	STANDARD	Taunton	MA	41.9	-71.09
02783	UNIQUE	Taunton	MA	41.9	-71.09
02790	STANDARD	Westport	MA	41.66	-71.1
02791	PO BOX	Westport Point	MA	41.52	-71.07
02801	PO BOX	Adamsville	RI	41.51	-71.16
02802	PO BOX	Albion	RI	41.95	-71.46
02804	STANDARD	Ashaway	RI	41.42	-71.78
02806	STANDARD	Barrington	RI	41.73	-71.31
02807	PO BOX	Block Island	RI	41.16	-71.58
02808	STANDARD	Bradford	RI	41.39	-71.75
02809	STANDARD	Bristol	RI	41.67	-71.27
02812	STANDARD	Carolina	RI	41.47	-71.64
02813	STANDARD	Charlestown	RI	41.38	-71.65
02814	STANDARD	Chepachet	RI	41.91	-71.7
02815	STANDARD	Clayville	RI	41.77	-71.66
02816	STANDARD	Coventry	RI	41.68	-71.66
02817	STANDARD	West Greenwich	RI	41.63	-71.65
02818	STANDARD	East Greenwich	RI	41.63	-71.5
02822	STANDARD	Exeter	RI	41.56	-71.68
02823	PO BOX	Fiskeville	RI	41.73	-71.54
02824	PO BOX	Forestdale	RI	41.97	-71.55
02825	STANDARD	Foster	RI	41.85	-71.76
02826	PO BOX	Glendale	RI	41.98	-71.65
02827	STANDARD	Greene	RI	41.69	-71.74
02828	STANDARD	Greenville	RI	41.87	-71.55
02829	PO BOX	Harmony	RI	41.88	-71.61
02830	STANDARD	Harrisville	RI	41.96	-71.67
02831	STANDARD	Hope	RI	41.75	-71.56
02832	STANDARD	Hope Valley	RI	41.51	-71.72
02833	STANDARD	Hopkinton	RI	41.48	-71.77
02835	STANDARD	Jamestown	RI	41.48	-71.36
02836	STANDARD	Kenyon	RI	41.45	-71.62
02837	STANDARD	Little Compton	RI	41.5	-71.16
02838	STANDARD	Manville	RI	41.96	-71.47
02839	STANDARD	Mapleville	RI	41.94	-71.64
02840	STANDARD	Newport	RI	41.47	-71.3
02841	STANDARD	Newport	RI	41.51	-71.33
02842	STANDARD	Middletown	RI	41.51	-71.27
02852	STANDARD	North Kingstown	RI	41.55	-71.46
02854	STANDARD	North Kingstown	RI	41.59	-71.45
02857	STANDARD	North Scituate	RI	41.83	-71.63
02858	STANDARD	Oakland	RI	41.97	-71.65
02859	STANDARD	Pascoag	RI	41.95	-71.7
02860	STANDARD	Pawtucket	RI	41.87	-71.37
02861	STANDARD	Pawtucket	RI	41.88	-71.35
02862	PO BOX	Pawtucket	RI	41.87	-71.37
02863	STANDARD	Central Falls	RI	41.89	-71.39
02864	STANDARD	Cumberland	RI	41.94	-71.41
02865	STANDARD	Lincoln	RI	41.91	-71.45
02871	STANDARD	Portsmouth	RI	41.6	-71.25
02872	PO BOX	Prudence Island	RI	41.6	-71.31
02873	PO BOX	Rockville	RI	41.53	-71.78
02874	STANDARD	Saunderstown	RI	41.51	-71.44
02875	STANDARD	Shannock	RI	41.46	-71.64
02876	STANDARD	Slatersville	RI	41.99	-71.59
02877	STANDARD	Slocum	RI	41.52	-71.54
02878	STANDARD	Tiverton	RI	41.65	-71.2
02879	STANDARD	Wakefield	RI	41.45	-71.51
02880	PO BOX	Wakefield	RI	41.45	-71.51
02881	STANDARD	Kingston	RI	41.48	-71.52
02882	STANDARD	Narragansett	RI	41.39	-71.48
02883	PO BOX	Peace Dale	RI	41.45	-71.5
02885	STANDARD	Warren	RI	41.72	-71.26
02886	STANDARD	Warwick	RI	41.7	-71.46
02887	PO BOX	Warwick	RI	41.7	-71.42
02888	STANDARD	Warwick	RI	41.75	-71.41
02889	STANDARD	Warwick	RI	41.7	-71.42
02891	STANDARD	Westerly	RI	41.37	-71.81
02892	STANDARD	West Kingston	RI	41.5	-71.59
02893	STANDARD	West Warwick	RI	41.69	-71.51
02894	STANDARD	Wood River Junction	RI	41.45	-71.7
02895	STANDARD	Woonsocket	RI	41.99	-71.5
02896	STANDARD	North Smithfield	RI	41.95	-71.55
02898	STANDARD	Wyoming	RI	41.52	-71.67
02901	PO BOX	Providence	RI	41.82	-71.41
02902	UNIQUE	Providence	RI	41.82	-71.41
02903	STANDARD	Providence	RI	41.82	-71.41
02904	STANDARD	Providence	RI	41.86	-71.44
02905	STANDARD	Providence	RI	41.78	-71.4
02906	STANDARD	Providence	RI	41.84	-71.39
02907	STANDARD	Providence	RI	41.8	-71.42
02908	STANDARD	Providence	RI	41.84	-71.44
02909	STANDARD	Providence	RI	41.82	-71.45
02910	STANDARD	Cranston	RI	41.77	-71.44
02911	STANDARD	North Providence	RI	41.85	-71.47
02912	UNIQUE	Providence	RI	41.83	-71.4
02914	STANDARD	East Providence	RI	41.81	-71.37
02915	STANDARD	Riverside	RI	41.77	-71.35
02916	STANDARD	Rumford	RI	41.84	-71.35
02917	STANDARD	Smithfield	RI	41.9	-71.53
02918	UNIQUE	Providence	RI	41.82	-71.41
02919	STANDARD	Johnston	RI	41.83	-71.52
02920	STANDARD	Cranston	RI	41.77	-71.47
02921	STANDARD	Cranston	RI	41.76	-71.48
02940	PO BOX	Providence	RI	41.82	-71.41
03031	STANDARD	Amherst	NH	42.86	-71.61
03032	STANDARD	Auburn	NH	43	-71.34
03033	STANDARD	Brookline	NH	42.73	-71.66
03034	STANDARD	Candia	NH	43.07	-71.27
03036	STANDARD	Chester	NH	42.95	-71.25
03037	STANDARD	Deerfield	NH	43.14	-71.21
03038	STANDARD	Derry	NH	42.89	-71.28
03040	PO BOX	East Candia	NH	43.05	-71.27
03041	PO BOX	East Derry	NH	42.88	-71.27
03042	STANDARD	Epping	NH	43.03	-71.07
03043	STANDARD	Francestown	NH	42.98	-71.8
03044	STANDARD	Fremont	NH	42.99	-71.14
03045	STANDARD	Goffstown	NH	43.01	-71.6
03046	STANDARD	Dunbarton	NH	43.1	-71.59
03047	STANDARD	Greenfield	NH	42.95	-71.85
03048	STANDARD	Greenville	NH	42.76	-71.79
03049	STANDARD	Hollis	NH	42.73	-71.58
03051	STANDARD	Hudson	NH	42.76	-71.43
03052	STANDARD	Litchfield	NH	42.83	-71.46
03053	STANDARD	Londonderry	NH	42.85	-71.36
03054	STANDARD	Merrimack	NH	42.85	-71.52
03055	STANDARD	Milford	NH	42.83	-71.66
03057	STANDARD	Mont Vernon	NH	42.9	-71.66
03060	STANDARD	Nashua	NH	42.74	-71.46
03061	PO BOX	Nashua	NH	42.74	-71.49
03062	STANDARD	Nashua	NH	42.74	-71.49
03063	STANDARD	Nashua	NH	42.78	-71.52
03064	STANDARD	Nashua	NH	42.78	-71.47
03070	STANDARD	New Boston	NH	42.96	-71.68
03071	STANDARD	New Ipswich	NH	42.75	-71.85
03073	PO BOX	North Salem	NH	42.83	-71.22
03076	STANDARD	Pelham	NH	42.73	-71.31
03077	STANDARD	Raymond	NH	43.03	-71.17
03079	STANDARD	Salem	NH	42.78	-71.2
03082	STANDARD	Lyndeborough	NH	42.9	-71.75
03084	STANDARD	Temple	NH	42.81	-71.83
03086	STANDARD	Wilton	NH	42.84	-71.73
03087	STANDARD	Windham	NH	42.8	-71.3
03101	STANDARD	Manchester	NH	42.99	-71.47
03102	STANDARD	Manchester	NH	43.01	-71.49
03103	STANDARD	Manchester	NH	42.99	-71.45
03104	STANDARD	Manchester	NH	43.01	-71.44
03105	PO BOX	Manchester	NH	42.99	-71.45
03106	STANDARD	Hooksett	NH	43.09	-71.45
03107	UNIQUE	Manchester	NH	42.99	-71.45
03108	PO BOX	Manchester	NH	42.99	-71.45
03109	STANDARD	Manchester	NH	42.96	-71.4
03110	STANDARD	Bedford	NH	42.95	-71.5
03111	UNIQUE	Manchester	NH	42.99	-71.45
03215	PO BOX	Waterville Valley	NH	43.95	-71.5
03216	STANDARD	Andover	NH	43.43	-71.82
03217	STANDARD	Ashland	NH	43.69	-71.63
03218	STANDARD	Barnstead	NH	43.33	-71.29
03220	STANDARD	Belmont	NH	43.44	-71.47
03221	STANDARD	Bradford	NH	43.27	-71.96
03222	STANDARD	Bristol	NH	43.6	-71.74
03223	STANDARD	Campton	NH	43.86	-71.63
03224	STANDARD	Canterbury	NH	43.33	-71.56
03225	STANDARD	Center Barnstead	NH	43.33	-71.23
03226	STANDARD	Center Harbor	NH	43.71	-71.52
03227	STANDARD	Center Sandwich	NH	43.83	-71.47
